problem_key,parameterId,parameterId,lowerBound,upperBound,ensemble_mean,ensemble_std,ensemble_median,within lb: 1 std,within ub: 1 std,within lb: 2 std,within ub: 2 std,within lb: 3 std,within ub: 3 std,within lb: perc 5,within lb: perc 20,within ub: perc 80,within ub: perc 95,percentile_5,percentile_25,percentile_75,percentile_95,true_value,A0,B0
prob_002 | p_003,rA,rA,0.001,100.0,0.09977541524641426,0.00964215801399962,0.09977541524641426,True,True,True,True,True,True,True,True,True,True,0.0842433015545391,0.0930234136050051,0.10623469452108292,0.11564902845588838,0.1,[0.5],[0.5]
prob_002 | p_003,rB,rB,0.001,100.0,1.999212210561924,0.054735556572700496,1.999212210561924,True,True,True,True,True,True,True,True,True,True,1.908846896090834,1.960958701776685,2.033956486914662,2.0916599924254298,2.0,[0.5],[0.5]
prob_003 | p_003,rA,rA,0.001,100.0,0.09989658968781903,0.007291478860468698,0.09989658968781903,True,True,True,True,True,True,True,True,True,True,0.08853596661685272,0.09480494313951678,0.10462413733720614,0.11238384900541135,0.1,[0.7],[0.3]
prob_003 | p_003,rB,rB,0.001,100.0,2.0000019068008825,0.1084115937798123,2.0000019068008825,True,True,True,True,True,True,True,True,True,True,1.8254149031946816,1.9263012547883709,2.0743825465908956,2.176374264372738,2.0,[0.7],[0.3]
prob_004 | p_003,rA,rA,0.001,100.0,0.09876068374160811,0.005943825071178548,0.09876068374160811,True,True,True,True,True,True,True,True,True,True,0.08910401008015371,0.09489997610135151,0.10269509575201118,0.10922326191769524,0.1,[0.9],[0.1]
prob_004 | p_003,rB,rB,0.001,100.0,1.8839344842872854,0.5212930099516748,1.8839344842872854,True,True,True,True,True,True,True,True,True,True,1.0371720261991713,1.5235659866622253,2.2150912066439505,2.7980014268138187,2.0,[0.9],[0.1]
prob_000 | p_004,rA,rA,0.001,100.0,0.12051699846751297,0.2028436876619734,0.12051699846751297,False,True,False,True,False,True,True,True,True,True,0.001509107757726439,0.005791527332066424,0.1377043206107123,0.531685225109924,0.1,[0.1],[0.9]
prob_000 | p_004,rB,rB,0.001,100.0,10.05503246203284,0.5523883066807717,10.05503246203284,True,True,True,True,True,True,True,True,True,True,9.41123437916425,9.715607860834119,10.236552333739295,11.149394930960748,10.0,[0.1],[0.9]
prob_001 | p_004,rA,rA,0.001,100.0,0.09926770092724434,0.01976901628213541,0.09926770092724434,True,True,True,True,True,True,True,True,True,True,0.06693386765713749,0.08529123642488197,0.11217102655932855,0.1328639732831994,0.1,[0.3],[0.7]
prob_001 | p_004,rB,rB,0.001,100.0,9.986587393938663,0.3317491722197483,9.986587393938663,True,True,True,True,True,True,True,True,True,True,9.44361625240461,9.752336147567789,10.191986865825852,10.533456086007968,10.0,[0.3],[0.7]
